cycle_idx,capacity,capacity_local_slope,capacity_smooth,capacity_residual,I_error_abs_mean,I_error_abs_std,I_error_abs_range,V_error_abs_mean,V_error_abs_std,V_error_abs_range
86,1.8518025516704488,-0.0005805131381479423,1.807585002959592,0.044217548710856924,3.8273558397253273,0.8393646829444307,4.014807334495565,1.0453647588168538,0.4695252965591158,4.185550047374299
90,1.8307038456739428,-0.0006406760335911088,1.8050557029367924,0.025648142737150437,3.846036867265993,0.7969265581877867,4.016312577797113,1.0369354919695644,0.44645582717004256,4.183812906128725
94,1.8199041089501269,-0.0006237056071680125,1.802459594690863,0.017444514259263855,3.844986480813733,0.798927433937779,4.014380978719746,1.041320134770157,0.45021873150691316,4.1839408841892585
98,1.809307963702852,-0.0005592026394079241,1.8000660580794483,0.009241905623403657,3.83325303955507,0.8251741437098135,4.017431014881841,1.0496416519305973,0.46913360485316763,4.183732952247775
102,1.80460990458052,-0.0005238741993325857,1.7979859735755996,0.006623931004920314,3.8434629128945916,0.8019909600021538,4.013938643434789,1.0460765047616223,0.4521056998805442,4.184103643509433
106,1.7993770651972192,-0.0009137813133876238,1.7958750644847876,0.0035020007124315633,3.8325960960298624,0.8272876904439043,4.017330627523688,1.0565105693106451,0.46935043741783344,4.1835546559665
110,1.7884432335370462,-0.001346730043275124,1.7906757230684986,-0.0022324895314524973,3.820652138898782,0.8526146443074689,4.014708953997077,1.0604899054919004,0.4900271057533096,4.182834659339165
114,1.7829230484252725,-0.0013494576099528366,1.7851012241385866,-0.0021781757133141344,3.8307289389345587,0.8305560082795502,4.015052271390116,1.0549839578688176,0.47477352035504244,4.184147703779624
118,1.7730337158018288,-0.0013049956641612848,1.779880062188876,-0.006846346387047175,3.819060760329391,0.8560120179915452,4.016197262864044,1.064197051968925,0.49391925088947486,4.183840533105304
122,1.773037755078937,-0.0012377121960036874,1.7746612588252964,-0.0016235037463594448,3.8302814678264268,0.8327455570729925,4.015511698265523,1.056483829279176,0.47414618418768667,4.183944422194201
126,1.7678721106662054,-0.0011020767205421333,1.7699783646208465,-0.0021062539546410353,3.8188453226780656,0.857219213038298,4.014944118064053,1.0638431343649273,0.49209641407985294,4.184213964396684
130,1.762315070409309,-0.0009417980136442183,1.7658446450609593,-0.00352957465165038,3.8182008753406023,0.8584157685156673,4.0156481648843325,1.061904033868739,0.494202015158367,4.183321899238387
134,1.7676172924938447,-0.0005046197961297016,1.7624439805116927,0.005173311982151985,0.013660851119235939,0.003168852850635523,0.017736446250070335,1.042501530781978,0.5128033679039022,4.178805633696298
136,1.762668359743147,-0.00026518170153769227,1.7617802872606205,0.0008880724825264252,3.81810362388252,0.8582258160711626,4.019868157360266,1.0548051832022307,0.4966672807595215,4.184900154292059
140,1.7517304870664143,-0.0002467379405823311,1.7612528798464566,-0.0095223927800423,3.8168593928362644,0.8605073735662359,4.015006189380231,1.058480327838687,0.49938701645172606,4.183699439706134
144,1.7418496047960008,-0.00046715679861578097,1.7598063837359619,-0.01795677893996106,3.8160224144978176,0.8629519208387774,4.014267665624925,1.0615814049655268,0.5031334569450087,4.18423410288525
148,1.7360913511847138,-0.0005027143024296521,1.7575156254575304,-0.021424274272816568,3.815315380886057,0.8639968925558255,4.014918927788476,1.0629361557988648,0.5024405916188438,4.183318734714366
150,1.7936240148573608,-0.0005202068162147855,1.7565801721198493,0.03704384273751149,3.8641746769807575,0.7529477619909741,4.014924703279665,1.0321220845435408,0.41679578446251636,4.175818898333118
154,1.7831890223273277,-0.0005224708689048896,1.7540795036759955,0.029109518651332156,3.8415625984561115,0.8064247448409066,4.0145660743060185,1.0578375638808146,0.4554513080902185,4.184334770167084
158,1.7673642076278957,-0.00012158018871213927,1.7524004051686102,0.014963802459285525,3.8400115274144633,0.8096394606116948,4.0204183730983685,1.055298517224312,0.46116225276088296,4.184096801453783
162,1.7570177850353066,-0.000494435902794077,1.7531068621662984,0.003910922869008182,3.838935826499463,0.8119230443845381,4.01498230302752,1.05708408020415,0.461258713215581,4.183573411939097
166,1.7468706179837907,-0.0014592295530174992,1.7484449179462576,-0.0015742999624668297,3.827059280875864,0.8384010657469759,4.015254060371976,1.0650602324471012,0.4811118801879733,4.1832082440037
170,1.7417172507457144,-0.0018055692026729409,1.7414330257421584,0.00028422500355596014,3.826692570100492,0.8395568401528594,4.0136060003664955,1.0713099749450556,0.4777325353643717,4.184506688926713
174,1.7364225056478186,-0.0018236186031823642,1.734000364324874,0.0024221413229446043,3.815318556864774,0.8640890423463579,4.018782298309527,1.0766426418748627,0.49375881711429304,4.184154532251326
178,1.7263217239235826,-0.0017717510972342088,1.7268440769166995,-0.0005223529931168702,3.8031959289033312,0.8889950474894279,4.015521224679552,1.078654899696804,0.5129033234143023,4.183362226586399
182,1.7158065389330133,-0.0017630223309106907,1.7198263555470004,-0.004019816613987093,3.790990296292156,0.9132397472214331,4.014606101541938,1.0909336199825814,0.5308590419590739,4.183213050420657
186,1.710533351135192,-0.0017638329393684926,1.712739898269414,-0.002206547134222081,3.7905127846830777,0.9146049222773347,4.015217212015902,1.0909589036699234,0.5314106391957085,4.183535563203076
190,1.706014499648521,-0.0017535742506675778,1.7057156920320524,0.0002988076164684994,3.779253250515326,0.9369195809462075,4.014836623829401,1.0962077399779613,0.5458502202621877,4.183575775319928
194,1.7003110272642588,-0.001745313989214764,1.6987113042640734,0.0015997230001854046,3.778380962889426,0.9381476301560799,4.018036295600447,1.0970213591469382,0.5476617179684576,4.18388343315436
198,1.6945798601797897,-0.0017350272019895918,1.6917531801183343,0.0028266800614553667,3.7666067012465265,0.9597360438772852,4.014563162585243,1.1007245798732088,0.5611960816555186,4.183497013617415
202,1.6849029086609286,-0.0017370782971599663,1.6848310866481566,7.182201277200484e-05,3.765269737347338,0.9624729943997671,4.024260532119932,1.1035143928064775,0.5653254300471928,4.183449660399896
206,1.6744741591159715,-0.001757466911287836,1.6778565537410546,-0.0033823946250830517,3.7419104199265463,1.0040047331861346,4.015168973222754,1.1237967710660082,0.5955263452250518,4.184383323792601
210,1.6745692479879102,-0.0017734295986165105,1.670771351357854,0.0037978966300562522,3.7528722524828457,0.9848754456194962,4.020735695632563,1.112111625467726,0.5789911236294379,4.183338326956167
214,1.663716375981405,-0.0017639137290711426,1.6636691169521225,4.7259029282598064e-05,3.73985984935469,1.0067438076650266,4.013922614206552,1.122501273983394,0.59772216721764,4.182351639850445
216,1.659013868748246,-0.0017502480833700707,1.6601529343663421,-0.001139065618096069,3.7285298844725574,1.0268318149255418,4.0149377548054215,1.1265732083456934,0.6114621118955043,4.185908123725851
220,1.6538540573335014,-0.0017206365413625357,1.653214687709022,0.0006393696244795244,3.727715727744926,1.0281454580217684,4.017143199414747,1.1325212527543533,0.607812509767528,4.184055947701238
224,1.642653782130131,-0.001696554594493388,1.6463878420354419,-0.003734059905310838,3.7148638162338194,1.0491137174882321,4.0158952395926875,1.1442605359244302,0.6253797238875377,4.1840864109606075
228,1.6378578430223698,-0.0016847818226227163,1.6396422509530748,-0.001784407930705001,3.714134529788018,1.0506380485576374,4.01395792927469,1.1449568386760633,0.6239178951394067,4.183050404882516
232,1.6327350407099108,-0.0016825920698069485,1.6329095874544601,-0.00017454674454930874,3.7023805541666572,1.069788567534564,4.017370481812387,1.1519737288618324,0.63739540599219,4.183261396074027
236,1.6277528915533617,-0.0016637832183125367,1.6261815143946192,0.0015713771587424485,3.7013065762778,1.071119564644783,4.015652456933452,1.1535874909624173,0.636507689986551,4.183360733284443
240,1.622125485521159,-0.0016210546742472243,1.6195993217079598,0.002526163813199256,3.7004611559057388,1.0727565968828823,4.014306587888962,1.1534027109720373,0.6369904264935575,4.18295600923367
244,1.6113256603765849,-0.0015784399359777546,1.6132130770006414,-0.0018874166240565593,3.6766159845652533,1.109540248451789,4.0163967157016565,1.1708318505438673,0.6668790150455223,4.18332077537921
248,1.6065631397488385,-0.0015582763894433915,1.6069718022201378,-0.00040866247129933697,3.6756467527222916,1.1111365040262888,4.018079191787398,1.1697891581171078,0.6659445543292288,4.183614222197317
252,1.6015142233917594,-0.0015598820053453755,1.6007468658850943,0.0007673575066651228,3.6745850344165127,1.1125601539496588,4.014200959229832,1.167660645960055,0.665783051474873,4.183558856594831
256,1.590369231400328,-0.0015502728996317217,1.5944927461773748,-0.004123514777046866,3.661313906560714,1.1319068777859542,4.015176880468323,1.1769030893276637,0.683792631574545,4.183066145710797
260,1.5857889968242211,-0.0015065320544484229,1.5883446826880405,-0.002555685863819379,3.649783591100565,1.1493810311053945,4.015372724327574,1.1837739572820525,0.6934067209766174,4.182932966635585
264,1.5849430707374117,-0.0014404735130055801,1.5824404897417874,0.0025025809956242817,3.6493384225401067,1.1494163686798287,4.014337748378647,1.174922587542005,0.6952477984260672,4.184837656636809
266,1.5955263892495937,-0.0014122274644174093,1.5795951174393343,0.01593127181025933,3.6734988360294687,1.1141065419492646,4.014397714063537,1.160889465368776,0.6691300492733827,4.185446663187718
270,1.5747301747801037,-0.0013893409099214604,1.5740298770761374,0.0007002977039662905,3.646849435380514,1.1523857094744328,4.014050428693021,1.1856971422319798,0.6966121212645926,4.182541906091551
274,1.5649019950937946,-0.001394989140129782,1.5684803901599627,-0.003578395066168083,3.6341382332473007,1.1713537351727399,4.015506542892309,1.1976649015503629,0.7093123099181676,4.183367313546357
278,1.5597659473370362,-0.0014150393252858884,1.5628699639550991,-0.0031040166180629214,3.622179741627241,1.188018921567605,4.016560173943374,1.2035284494643534,0.7200017082036739,4.184214554020653
282,1.5594815668184234,-0.0014394984724076243,1.5571600755576755,0.0023214912607478766,3.622448074822026,1.1880778794052649,4.014487079458948,1.20325953168552,0.7161194648880186,4.182681059532576
286,1.55468935359061,-0.0014495123642696839,1.5513539761758381,0.003335377414771745,3.621146804444397,1.189560903738073,4.017678212899136,1.2022948792219819,0.7186184033331632,4.183067307166306
290,1.5488741079890418,-0.001453125920106102,1.545563976643518,0.0033101313455237147,3.6088472715683464,1.2061040559872522,4.02311476223295,1.2088609048568513,0.7286371219502873,4.182620378764802
294,1.538236598942558,-0.0013295270979081508,1.5397289688149893,-0.0014923698724313983,3.6059973613736496,1.2093649239464375,4.015376936208931,1.2103566981232696,0.7345903289840402,4.1842424206555675
298,1.527914258251028,-0.0006299982101215795,1.5349277598602529,-0.007013501609224981,3.5924261794326027,1.2270706116332126,4.01830742359083,1.2200121940988993,0.7491800579499062,4.181757289838874
302,1.5285252629756445,-8.944232231675175e-05,1.5346889831340167,-0.006163720158372188,3.5930506047434356,1.2271055107863105,4.014907589709239,1.2181016158653786,0.7452167375791883,4.1825905464204505
306,1.522647325284378,-0.0003646187206468865,1.5342122212817189,-0.011564895997340896,3.5803297670942023,1.2427248722607391,4.014781515899206,1.2276940630513955,0.7594051140142469,4.182489096284887
310,1.5174859938489869,-0.0006764446411934855,1.5317720333688416,-0.014286039519854743,3.5790656738611175,1.2443525415205925,4.015842318593004,1.2291555470935662,0.7605717218321881,4.182525413791968
313,1.605818899130659,-0.0007146134420574213,1.5295933047035692,0.07622559442708976,3.632564091719011,1.1738018100788328,4.015088526869207,1.1968233534998387,0.7095433241574394,4.207411226424227
316,1.5638491446744425,-0.0005638688934806457,1.5274843527164972,0.036364791957945286,3.6455015723456006,1.1557571329820273,4.015608029615166,1.180651354707999,0.6899861176229823,4.184721135193264
320,1.5480915247767786,-0.00021043692786973378,1.5259708243543613,0.022120700422417316,3.61960780306416,1.1911768059143035,4.01426489117452,1.2041278565025866,0.7136893744850411,4.183024618299341
324,1.5323755631868592,-0.0002441195220829473,1.5258008572935393,0.0065747058933198765,3.593812536760094,1.2253320702023993,4.0155099902043885,1.221674468031579,0.7442001871873628,4.183062539219568
328,1.5269528268489705,-0.0008630732923056439,1.5240178681776977,0.0029349586712728026,3.5925119738520626,1.2269717262899442,4.015923654794841,1.222337086909383,0.7408404032831997,4.181965371154452
332,1.5169573017136326,-0.0014387091330042012,1.5188962709550942,-0.00193896924146153,3.5789551845947587,1.2444190361455,4.0144856581465636,1.2327708883071489,0.7560852820294932,4.182192666314629
336,1.511897596014269,-0.0015942788930228269,1.512508195113664,-0.0006105990993949817,3.577791879364801,1.2461599520986621,4.016624876735256,1.2280343093096044,0.7578387872386539,4.18204111535116
340,1.5065638960681105,-0.0015316342729413679,1.5061420398109115,0.00042185625719892705,3.5655932396168892,1.261695036812191,4.018751432164848,1.2366598592646738,0.7687508116384103,4.182069117580847
344,1.5015453526671363,-0.0014018135419586186,1.5002551209301331,0.0012902317370031557,3.5639265742179664,1.2633692593271275,4.015607417979561,1.2327796932513995,0.7699977934186092,4.182031739705502
348,1.4908444050400238,-0.0012468014316192877,1.4949275314752426,-0.004083126435218798,3.5502032541275605,1.2803703591055233,4.020662907478206,1.2448740075435218,0.7865170029596307,4.182018919626949
352,1.485868384561201,-0.0011357814247495157,1.4902807094771788,-0.004412324915977761,3.5377272272462337,1.295056341827641,4.016103220594918,1.253484369912412,0.7966665365104666,4.181434383434467
356,1.480413677976106,-0.0011233262486796958,1.4858412800772465,-0.005427602101140572,3.535926743947156,1.2970362776414819,4.016415235910964,1.253636952724352,0.797685880081345,4.182223241647736
360,1.4752095869031632,-0.0011334501555909926,1.4812940994877413,-0.0060845125845780945,3.5348181636622997,1.2988213426217856,4.015005752311746,1.256311978150658,0.798383363355758,4.181903627975086
364,1.4859035988304024,-0.001105075802826705,1.4767736788325185,0.009129919997883817,3.5489303414263516,1.2820946428756486,4.015018531137605,1.238727189794674,0.7828686543643262,4.1775552532469336
367,1.4960918298136696,-0.0010673167024883579,1.473514767486241,0.02257706232742862,3.5628095962009674,1.2650898207865235,4.018682078253796,1.2270422780271975,0.7716578743048655,4.187874026295923
371,1.4808005946928984,-0.001025395194557327,1.4693467651008434,0.011453829592054987,3.547477596141063,1.2839021803955404,4.016200628069134,1.2444893514699167,0.7824316930352206,4.181799084718964
375,1.4697543268466824,-0.0010188261385151165,1.4653116059297824,0.0044427209169000115,3.5333115595355298,1.3005658675182727,4.016099283119213,1.2570722133648302,0.7964353382103041,4.182512673123414
379,1.4539012274845928,-0.0010766295152914163,1.4611961559927225,-0.007294928508129628,3.5286067914147603,1.3057557913279128,4.025708681219989,1.2600551656883345,0.7996259528103925,4.176691874845771
383,1.454146206723569,-0.0011849804752915027,1.456698569807451,-0.002552363083881959,3.5070090338319715,1.3314527838024448,4.015510150578374,1.276027651361431,0.8203122477215005,4.181263750862803
387,1.455023751906683,-0.0012655451882980784,1.4517163121903904,0.0033074397162926594,3.518053758524369,1.3189248521114803,4.015173746827236,1.2634305822136456,0.8081130948741867,4.181659445810941
391,1.449042163761236,-0.0012638081730778072,1.4465742083010664,0.0024679554601696463,3.504976284165775,1.333098569056303,4.0158358301886965,1.273669482749033,0.8180425280142183,4.181173906072595
395,1.4386709371480566,-0.0012138142673731034,1.441605846805768,-0.002934909657711371,3.4906490030126087,1.349164886269903,4.026889500925858,1.286197968784353,0.8341325118630561,4.182562418698891
399,1.433445432156979,-0.0011736911287205665,1.4368636941620816,-0.0034182620051026458,3.489512300380838,1.3510468675666618,4.0230637795212365,1.2880717940473825,0.8349560491375093,4.181188264465895
403,1.4333958900838095,-0.0011470755434645763,1.4322163177760034,0.001179572307806076,3.489403847013667,1.3510201149633256,4.0150766202210315,1.2831923710484074,0.8321546324012185,4.181679257679467
407,1.42806487344776,-0.001116501421136895,1.427687089814365,0.0003777836333949125,3.4765068154935594,1.3649377630862167,4.015515332649384,1.2917746975135727,0.8442965710056954,4.181175337962038
411,1.4229203181741186,-0.0010313160543996835,1.4232843064069083,-0.0003639882327897137,3.4746419842074974,1.3667136124804133,4.022633141798459,1.2942902106276066,0.8457043484753569,4.1818769033504495
415,1.417429032731308,-0.0008459098701494028,1.4194365613791675,-0.00200752864785958,3.4726696271114808,1.3684662925273223,4.015079576462217,1.2988350564986515,0.8450377632340706,4.180936394439799
419,1.412409228794446,-0.0006660092626938896,1.416517027445713,-0.004107798651266981,3.4713122611998464,1.3703021474630288,4.0177030756348735,1.3002555855476496,0.8464059324192125,4.1815544997122185
423,1.412578792940193,-0.0006192847747372443,1.4141084872776164,-0.0015296943374234484,3.47147793041911,1.3703953525252273,4.016187886302591,1.3025698451447179,0.8419620877340449,4.182176845119594
427,1.4075983731469897,-0.0006661562310142088,1.411562749247815,-0.003964376100825451,3.458784623040232,1.3840526401394944,4.01595766612141,1.3041697960032603,0.8577271675349719,4.180909375347274
431,1.4333920485221476,-0.0007055284895282066,1.4087792374295027,0.024612811092644904,3.5005689030479052,1.3385984718935249,4.01538319663323,1.2628183654480638,0.8243794962831316,4.174786955514717
433,1.4382550176792908,-0.0007100634011645568,1.4073585299154963,0.0308964877637945,3.5018760444031045,1.3366392546534387,4.023366344455994,1.265607410120002,0.8205264003080804,4.185733211149382
437,1.4173547174485526,-0.0007015211571517188,1.4045205991575473,0.012834118291005225,3.4729258756256574,1.3685351083150838,4.015426985167493,1.2889199526835007,0.8477977496495716,4.182124587533727
441,1.406981663677643,-0.0006968032255883216,1.4017463606582825,0.005235303019360593,3.4581768834725253,1.3839943557453864,4.015046658097027,1.3034068863183335,0.8590036715288325,4.181221055290481
445,1.4012037783587623,-0.0007593126522184857,1.3989461733528408,0.002257605005921537,3.456451940643953,1.3858886085022553,4.015501175546629,1.3045277676439702,0.8595230087934963,4.181711699627054
449,1.3967008232726328,-0.0009398682217797993,1.3956718594405346,0.001028963832098162,3.4437002226530224,1.3993071247301547,4.015678902536244,1.3112955303777918,0.8690895792884137,4.181163228440548
453,1.391284788852726,-0.0011352374417740452,1.3914272275786024,-0.0001424387258763815,3.4529217744559197,1.3896740946380544,4.01434082292199,1.3044489595479334,0.8628531455609317,4.181063657671817
457,1.3862287677978349,-0.0011483865860830722,1.3865899599063423,-0.00036119210850737993,3.4398148285194967,1.4031304605064538,4.016045430940705,1.3136445993741652,0.8715472842334916,4.180879056059348
461,1.3804366761974138,-0.001001724498658929,1.3822401348899378,-0.0018034586925239626,3.4268029286700092,1.4162787043929497,4.014546375765157,1.3204417541557045,0.8829674612139747,4.180441684078451
465,1.3752364150256224,-0.000850840960426924,1.3785761639170708,-0.003339748891448391,3.424952536558988,1.4181732460315666,4.014459363235927,1.3231353501775176,0.8853940259307371,4.1813261116413
469,1.3705128024895008,-0.0007645732645995273,1.3754334072065224,-0.004920604717021604,3.4231059639543653,1.4201236594432454,4.014422314418689,1.3244474316528,0.8843356254739992,4.179146304225417
473,1.37050855662704,-0.0007343803499438306,1.3724595778002746,-0.001951021173234535,3.423070137078446,1.420063005074215,4.014859462768969,1.3226915477982562,0.8834020644296199,4.180115906634127
477,1.3647355108681518,-0.0007052202124777918,1.3695583644069718,-0.004822853538819949,3.40982377454415,1.4330636186722714,4.01371440390181,1.3295551858255847,0.8949895774055115,4.180625766656781
481,1.375392016895762,-0.0006883116399067357,1.3668178161004523,0.008574200795309794,3.4248238481692086,1.4181761876112373,4.013791829257327,1.3148995349263568,0.8836133070542178,4.172058237314449
483,1.3861115151535393,-0.0006418415267392952,1.365438018257362,0.020673496896177257,3.439810985988817,1.403141541838706,4.013619742914624,1.3062288767865478,0.8737473261535232,4.184910227130933
485,1.369850003583894,-0.0006096359076961239,1.364250449993495,0.005599553590398987,3.4118772724057105,1.4311797445196703,4.014191940317429,1.3302137256961133,0.8938622918495797,4.182697953120929
489,1.3647827949260758,-0.0006719427125956301,1.361685092156609,0.003097702769466748,3.4098555666038877,1.4331271215263008,4.014709795444129,1.33057828645673,0.8920636713718388,4.1798543369429355
493,1.3543220466259964,-0.000752390263655367,1.35887490829273,-0.004552861666733632,3.394849761267314,1.4476820511097124,4.0163826680927635,1.3440951263369771,0.9072856186844583,4.179939557897647
497,1.3546417018378962,-0.0008503491877975278,1.355665970047366,-0.0010242682094698807,3.3949718140355905,1.4475911791478941,4.014307979890892,1.3397590950974632,0.9058952231625885,4.180132577355523
501,1.354703921319241,-0.000924420235731277,1.3520721147903498,0.0026318065288910564,3.3948496102175936,1.447660609360405,4.015613545056729,1.337229799746951,0.9037358861510228,4.179920220867709
505,1.349314997503458,-0.0009503473572523846,1.348270608161516,0.0010443893419420647,3.392700904465437,1.449663610601397,4.015278545403064,1.3394974775819957,0.9060707345157749,4.180866635015703
509,1.3441891937970554,-0.0009628548215477872,1.3444693359323308,-0.00028014213527538523,3.3906989050255194,1.4516062509491707,4.015223051036638,1.3408123458103558,0.9076662161499667,4.181429337613924
513,1.3389913790695755,-0.0009609120424067807,1.3405677695891336,-0.0015763905195580463,3.3777851254283853,1.4640918803807077,4.017908520355774,1.3535827023497533,0.9161815238541525,4.180049264094662
517,1.3389145230206971,-0.0009116271053686009,1.3367820395930765,0.002132483427620624,3.377901498619943,1.4642398204987468,4.015067234043658,1.3528410897231282,0.9152225486150701,4.1804414116725495
521,1.3340066759761655,-0.0008480975400446678,1.3332747527461848,0.0007319232299807243,3.375496519387029,1.466087908934995,4.018180458863704,1.3555859780851376,0.9188779769324522,4.180804958071307
525,1.3286444309174914,-0.000777201621659257,1.3299972592727192,-0.0013528283552277642,3.362050686662492,1.4783724466334691,4.0147013225284285,1.3600420371780242,0.9288691363993297,4.180370998349948
529,1.323170899227622,-0.0006396025939049976,1.3270571397729107,-0.003886240545288633,3.360072662760647,1.4802315528906027,4.014265964443915,1.3637200145077426,0.9318254987608028,4.179945196657415
533,1.3181691588445197,-0.0004211204608131347,1.3248804385214792,-0.006711279676959503,3.3470065975922796,1.4923141351034057,4.014351733714274,1.3763298128600174,0.9411723136391938,4.18008477502267
537,1.3184664436640334,-0.00025177893899286374,1.3236881760864057,-0.005221732422372227,3.347318908883705,1.4923604844006426,4.015016364254348,1.3757858897912472,0.9400811451689992,4.1801961967457375
541,1.318293040102702,-0.0002271997605350351,1.3228662070095363,-0.004573166906834292,3.3581917002162425,1.4823551514305775,4.016486263350483,1.3659176525995695,0.9305974308751904,4.180427736571008
545,1.323872422244268,-0.00025616860126809193,1.3218705780021254,0.0020018442421425586,3.3604498059760703,1.4804438052282483,4.0140125068222385,1.3607466413165596,0.9291061652264115,4.169363450252477
